"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-81.24","68.78","HALL BEACH A","2402350","1969-10","1969","10","-3.7","","-9.7","","-6.7","","1.7","","-21.7","","0.0","T","14.5","","14.5","","15","","5","","97",""
"-81.24","68.78","HALL BEACH A","2402350","1969-11","1969","11","-16.5","","-25.3","","-20.9","","-1.1","","-36.1","","0.0","","52.6","","50.8","","51","","5","","92",""
"-81.24","68.78","HALL BEACH A","2402350","1969-12","1969","12","-20.8","","-28.4","","-24.6","","-9.4","","-40.6","","0.0","","14.2","","14.2","","61","","29","","63",""
"-81.24","68.78","HALL BEACH A","2402350","1970-01","1970","01","-26.3","","-35.2","","-30.8","","-7.2","","-46.7","S","0.0","","11.4","","11.4","","58","","7","","64",""
"-81.24","68.78","HALL BEACH A","2402350","1970-02","1970","02","-26.3","","-35.4","","-30.9","","-10.6","","-46.1","","0.0","","6.4","","6.4","","41","","25","","69",""
"-81.24","68.78","HALL BEACH A","2402350","1970-03","1970","03","-22.4","","-31.5","","-27.0","","-9.4","S","-38.3","","0.0","","16.0","","16.0","","46","","29","","84",""
"-81.24","68.78","HALL BEACH A","2402350","1970-04","1970","04","-17.2","","-28.6","","-22.9","","-7.8","","-34.4","","0.0","","4.3","","4.3","","38","","32","","66",""
"-81.24","68.78","HALL BEACH A","2402350","1970-05","1970","05","-8.8","","-19.6","","-14.2","","2.2","","-31.1","","0.0","T","9.1","","9.1","","25","","36","","61",""
"-81.24","68.78","HALL BEACH A","2402350","1970-06","1970","06","2.9","","-2.5","","0.2","","11.1","","-10.0","","3.8","","16.0","","19.8","","13","","29","","98",""
"-81.24","68.78","HALL BEACH A","2402350","1970-07","1970","07","9.0","","2.8","","5.9","","18.9","","0.0","","11.9","","0.0","","11.9","","0","","7","","45","S"
"-81.24","68.78","HALL BEACH A","2402350","1970-08","1970","08","7.6","","2.5","","5.1","","12.8","","0.0","S","27.4","","0.0","T","27.4","","0","","32","","64",""
"-81.24","68.78","HALL BEACH A","2402350","1970-09","1970","09","1.6","","-1.8","","-0.1","","7.8","","-5.6","S","16.5","","9.4","","25.9","","3","","11","","93",""
"-81.24","68.78","HALL BEACH A","2402350","1970-10","1970","10","-3.6","","-10.1","","-6.9","","1.1","S","-22.2","","3.0","","34.3","","37.3","","20","","32","","80",""
"-81.24","68.78","HALL BEACH A","2402350","1970-11","1970","11","-15.3","","-25.0","","-20.2","","-2.8","S","-35.6","","0.0","","21.6","","21.6","","38","","32","","80",""
"-81.24","68.78","HALL BEACH A","2402350","1970-12","1970","12","-28.2","","-34.7","","-31.5","","-16.1","","-41.1","","0.0","","3.8","","3.8","","38","","29","","64","S"
"-81.24","68.78","HALL BEACH A","2402350","1971-01","1971","01","-23.9","","-32.6","","-28.3","","-6.7","","-45.0","","0.0","","6.6","","6.6","","38","","7","","85",""
"-81.24","68.78","HALL BEACH A","2402350","1971-02","1971","02","-27.7","","-34.6","","-31.2","","-14.4","","-43.9","","0.0","","7.9","","7.9","","41","","29","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1971-03","1971","03","-22.6","","-32.1","","-27.4","","-7.2","S","-42.2","","0.0","","4.1","","4.1","","43","","11","","42",""
"-81.24","68.78","HALL BEACH A","2402350","1971-04","1971","04","-13.8","","-24.7","","-19.3","","-1.7","","-40.6","","0.0","","7.6","","7.6","","46","","11","","71",""
"-81.24","68.78","HALL BEACH A","2402350","1971-05","1971","05","-3.9","","-12.1","","-8.0","","2.2","","-21.7","","0.8","","12.2","","13.0","","41","","32","","109",""
"-81.24","68.78","HALL BEACH A","2402350","1971-06","1971","06","2.9","","-2.1","","0.4","","14.4","","-8.3","","0.8","","7.6","","8.4","","0","T","29","","35",""
"-81.24","68.78","HALL BEACH A","2402350","1971-07","1971","07","8.7","","2.6","","5.7","","13.3","","0.0","","8.1","","0.0","","8.1","","0","","32","","39",""
"-81.24","68.78","HALL BEACH A","2402350","1971-08","1971","08","8.0","","1.9","","5.0","","15.0","","0.0","S","16.5","","0.5","","17.0","","0","","32","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1971-09","1971","09","0.7","","-2.9","","-1.1","","7.2","","-9.4","","21.6","","7.1","","28.7","","3","","34","","80",""
"-81.24","68.78","HALL BEACH A","2402350","1971-10","1971","10","-4.2","","-11.1","","-7.7","","1.1","","-24.4","","0.0","T","32.0","","32.0","","23","","14","","101",""
"-81.24","68.78","HALL BEACH A","2402350","1971-11","1971","11","-19.7","","-27.9","","-23.8","","-2.8","","-35.6","S","0.0","","6.4","","6.4","","28","","34","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1971-12","1971","12","-29.6","","-36.7","","-33.2","","-8.3","","-46.7","","0.0","","3.0","","3.0","","33","","16","","53",""
"-81.24","68.78","HALL BEACH A","2402350","1972-01","1972","01","-35.3","","-42.2","","-38.8","","-24.4","","-50.0","","0.0","","1.8","","1.8","","33","","32","","58",""
"-81.24","68.78","HALL BEACH A","2402350","1972-02","1972","02","-33.2","","-40.6","","-36.9","","-24.4","","-47.8","S","0.0","","2.0","","2.0","","36","","32","","79",""
"-81.24","68.78","HALL BEACH A","2402350","1972-03","1972","03","-27.9","","-36.7","","-32.3","","-12.8","","-47.8","","0.0","","7.9","","7.9","","41","","29","","64",""
"-81.24","68.78","HALL BEACH A","2402350","1972-04","1972","04","-16.6","","-27.7","","-22.2","","-6.1","S","-37.8","","0.0","","15.2","","15.2","","53","","16","","84",""
"-81.24","68.78","HALL BEACH A","2402350","1972-05","1972","05","-6.8","","-16.0","","-11.4","","2.2","","-27.2","","0.0","T","8.9","","8.9","","56","","32","","55",""
"-81.24","68.78","HALL BEACH A","2402350","1972-06","1972","06","-0.9","","-8.3","","-4.6","","2.8","","-20.6","S","0.5","","10.2","","10.7","","23","","32","","48","S"
"-81.24","68.78","HALL BEACH A","2402350","1972-07","1972","07","5.6","","0.7","","3.2","","15.6","","-3.3","","8.1","","0.5","","8.6","","0","","11","","64",""
"-81.24","68.78","HALL BEACH A","2402350","1972-08","1972","08","5.5","","0.3","","2.9","","13.9","","-2.2","","13.2","","0.0","T","13.2","","0","","2","","60",""
"-81.24","68.78","HALL BEACH A","2402350","1972-09","1972","09","-0.8","","-4.6","","-2.7","","2.8","S","-16.7","","22.1","","13.5","","34.3","","5","","32","","50",""
"-81.24","68.78","HALL BEACH A","2402350","1972-10","1972","10","-11.1","","-18.9","","-15.0","","-0.6","","-27.2","S","0.0","T","29.7","","29.5","","15","","32","","93",""
"-81.24","68.78","HALL BEACH A","2402350","1972-11","1972","11","-19.4","","-28.7","","-24.1","","-5.6","","-40.0","","0.0","","6.9","","6.9","","23","","29","","64",""
"-81.24","68.78","HALL BEACH A","2402350","1972-12","1972","12","-29.9","","-35.8","","-32.9","","-17.8","","-41.1","S","0.0","","6.9","","6.9","","23","","32","","53",""
"-81.24","68.78","HALL BEACH A","2402350","1973-01","1973","01","-30.8","","-36.9","","-33.9","","-17.8","","-43.3","","0.0","","4.3","","4.3","","28","","32","","85",""
"-81.24","68.78","HALL BEACH A","2402350","1973-02","1973","02","-30.5","","-37.7","","-34.1","","-17.8","","-46.7","","0.0","","6.4","","6.4","","33","","34","","63",""
"-81.24","68.78","HALL BEACH A","2402350","1973-03","1973","03","-24.6","","-34.9","","-29.8","","-13.3","","-43.3","S","0.0","","18.3","","18.3","","43","","18","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1973-04","1973","04","-16.4","","-28.0","","-22.2","","-2.2","","-35.6","","0.0","","13.5","","13.5","","46","","34","","60",""
"-81.24","68.78","HALL BEACH A","2402350","1973-05","1973","05","-4.6","","-14.4","","-9.5","","2.8","S","-25.0","","0.0","T","4.3","","4.3","","51","","32","","71",""
"-81.24","68.78","HALL BEACH A","2402350","1973-06","1973","06","5.8","","-0.8","","2.5","","21.1","","-6.1","","0.5","","6.9","","7.4","","0","","9","","47",""
"-81.24","68.78","HALL BEACH A","2402350","1973-07","1973","07","10.3","","3.2","","6.8","","19.4","","1.1","S","7.6","","0.0","","7.6","","0","","29","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1973-08","1973","08","9.2","","2.7","","6.0","","17.8","","0.0","S","29.5","","1.5","","31.0","","0","","16","","89",""
"-81.24","68.78","HALL BEACH A","2402350","1973-09","1973","09","3.1","","-0.4","","1.4","","8.9","","-5.0","","61.7","","13.5","","75.2","","0","","11","","89",""
"-81.24","68.78","HALL BEACH A","2402350","1973-10","1973","10","-2.4","","-8.0","","-5.2","","1.7","","-21.1","","1.5","","27.9","","29.5","","18","","11","","97",""
"-81.24","68.78","HALL BEACH A","2402350","1973-11","1973","11","-11.7","","-18.9","","-15.3","","-2.2","S","-27.8","","0.0","","5.3","","5.3","","23","","36","","68","S"
"-81.24","68.78","HALL BEACH A","2402350","1973-12","1973","12","-25.6","","-32.8","","-29.2","","-17.2","S","-40.0","S","0.0","","2.0","","2.0","","23","","32","","56",""
"-81.24","68.78","HALL BEACH A","2402350","1974-01","1974","01","-30.9","","-38.0","","-34.5","","-19.4","","-43.9","S","0.0","","8.1","","8.1","","28","","29","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1974-02","1974","02","-28.9","","-35.7","","-32.3","","-16.7","","-43.9","","0.0","","2.8","","2.8","","28","","32","","84",""
"-81.24","68.78","HALL BEACH A","2402350","1974-03","1974","03","-26.7","","-34.5","","-30.6","","-17.2","","-39.4","","0.0","","10.7","","10.7","","36","","32","","84",""
"-81.24","68.78","HALL BEACH A","2402350","1974-04","1974","04","-17.8","","-30.5","","-24.2","","-11.1","S","-35.6","S","0.0","","19.6","","19.6","","41","","32","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1974-05","1974","05","-3.1","","-15.3","","-9.2","","4.4","","-27.8","","0.0","T","28.4","","28.4","","38","","29","","87",""
"-81.24","68.78","HALL BEACH A","2402350","1974-06","1974","06","3.6","","-3.2","","0.2","","12.8","","-15.6","","22.1","","3.8","","25.9","","0","T","34","","80",""
"-81.24","68.78","HALL BEACH A","2402350","1974-07","1974","07","10.8","","3.1","","7.0","","20.6","","0.6","","19.3","","0.0","","19.3","","0","","29","","53",""
"-81.24","68.78","HALL BEACH A","2402350","1974-08","1974","08","7.9","","1.8","","4.9","","16.7","","-1.7","","58.4","","7.1","","65.5","","0","","36","","58",""
"-81.24","68.78","HALL BEACH A","2402350","1974-09","1974","09","0.8","","-3.8","","-1.5","","7.8","","-11.7","","5.8","","14.2","","20.1","","5","","11","","87",""
"-81.24","68.78","HALL BEACH A","2402350","1974-10","1974","10","-8.8","","-15.4","","-12.1","","0.6","S","-26.1","","0.0","T","19.8","","16.8","","25","","14","","77",""
"-81.24","68.78","HALL BEACH A","2402350","1974-11","1974","11","-17.6","","-27.1","","-22.4","","-10.0","","-33.3","","0.0","","11.7","","11.7","","20","","32","","72",""
"-81.24","68.78","HALL BEACH A","2402350","1974-12","1974","12","-25.1","","-33.4","","-29.3","","-12.2","S","-40.6","S","0.0","","5.6","","5.6","","20","","18","","77",""
"-81.24","68.78","HALL BEACH A","2402350","1975-01","1975","01","-30.7","","-38.6","","-34.7","","-16.7","S","-47.8","","0.0","","8.4","","8.4","","25","","32","","77",""
"-81.24","68.78","HALL BEACH A","2402350","1975-02","1975","02","-25.9","","-32.3","","-29.1","","-13.3","","-40.6","","0.0","","2.0","","2.0","","25","","32","","72",""
"-81.24","68.78","HALL BEACH A","2402350","1975-03","1975","03","-29.2","","-36.8","","-33.0","","-21.7","","-44.4","","0.0","","4.3","","4.3","","25","","34","","61",""
"-81.24","68.78","HALL BEACH A","2402350","1975-04","1975","04","-14.1","","-25.1","","-19.6","","3.3","","-35.6","","1.3","","12.2","","10.2","","36","","27","","66",""
"-81.24","68.78","HALL BEACH A","2402350","1975-05","1975","05","-2.2","","-10.2","","-6.2","","2.8","S","-17.2","","0.0","T","14.7","","11.7","","30","","14","","56",""
"-81.24","68.78","HALL BEACH A","2402350","1975-06","1975","06","8.7","","2.1","","5.4","","20.6","","-1.7","S","51.8","","1.3","","53.1","","0","","29","","60",""
"-81.24","68.78","HALL BEACH A","2402350","1975-07","1975","07","9.8","","2.9","","6.4","","17.2","","0.6","","52.6","","0.0","","52.6","","0","","27","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1975-08","1975","08","9.5","","2.8","","6.2","","21.1","","-1.1","","50.5","","0.3","","50.8","","0","T","32","","84",""
"-81.24","68.78","HALL BEACH A","2402350","1975-09","1975","09","0.4","","-4.0","","-1.8","","6.7","S","-11.1","","5.1","","25.4","","36.3","","10","","29","","109",""
"-81.24","68.78","HALL BEACH A","2402350","1975-10","1975","10","-5.8","","-12.3","","-9.1","","-1.7","S","-23.9","","0.0","","20.8","","18.0","","18","","29","","124",""
"-81.24","68.78","HALL BEACH A","2402350","1975-11","1975","11","-17.7","","-27.0","","-22.4","","-2.2","","-37.2","","0.0","","8.9","","8.9","","23","","11","","76",""
"-81.24","68.78","HALL BEACH A","2402350","1975-12","1975","12","-29.0","","-35.2","","-32.1","","-18.3","","-40.6","","0.0","","12.7","","12.4","","33","","29","","87",""
"-81.24","68.78","HALL BEACH A","2402350","1976-01","1976","01","-25.3","","-32.5","","-28.9","","-17.2","","-45.6","","0.0","","2.5","","2.5","","30","","34","","93",""
"-81.24","68.78","HALL BEACH A","2402350","1976-02","1976","02","-33.8","","-40.1","","-37.0","","-21.1","S","-46.7","S","0.0","","3.3","","3.3","","33","","32","","108",""
"-81.24","68.78","HALL BEACH A","2402350","1976-03","1976","03","-27.3","","-35.3","","-31.3","","-12.2","","-43.9","","0.0","","4.3","","4.3","","38","","29","","106",""
"-81.24","68.78","HALL BEACH A","2402350","1976-04","1976","04","-12.3","","-23.0","","-17.7","","-1.7","S","-31.7","S","0.0","","10.7","","9.9","","38","","2","","63","S"
"-81.24","68.78","HALL BEACH A","2402350","1976-05","1976","05","-5.1","","-16.3","","-10.7","","1.1","S","-25.0","","0.0","","25.4","","24.4","","48","","16","","79",""
"-81.24","68.78","HALL BEACH A","2402350","1976-06","1976","06","1.8","","-3.2","","-0.7","","4.4","S","-9.4","","61.2","","15.5","","77.5","","10","","29","","76",""
"-81.24","68.78","HALL BEACH A","2402350","1976-07","1976","07","8.4","","2.3","","5.4","","17.2","","0.6","S","83.3","","0.0","T","83.3","","0","","32","","82",""
"-81.24","68.78","HALL BEACH A","2402350","1976-08","1976","08","6.2","","0.8","","3.5","","12.8","","-2.8","","62.7","","5.8","","68.6","","0","T","32","","76","S"
"-81.24","68.78","HALL BEACH A","2402350","1976-09","1976","09","0.9","","-2.3","","-0.7","","6.7","","-10.0","","4.8","","20.3","","30.5","","5","","11","","100",""
"-81.24","68.78","HALL BEACH A","2402350","1976-10","1976","10","-10.6","","-18.6","","-14.6","","0.6","S","-27.8","S","0.0","","10.2","","7.1","","15","","32","","56",""
"-81.24","68.78","HALL BEACH A","2402350","1976-11","1976","11","-19.8","","-28.2","","-24.0","","-3.3","","-42.2","","0.0","","6.1","","5.3","","15","","16","","63","S"
"-81.24","68.78","HALL BEACH A","2402350","1976-12","1976","12","-21.9","","-30.5","","-26.2","","-1.1","","-38.9","S","0.0","T","8.1","","7.1","","23","","29","","74",""
"-81.24","68.78","HALL BEACH A","2402350","1977-01","1977","01","-16.7","","-27.1","","-21.9","","-1.5","","-42.4","","0.0","","22.8","","21.7","","25","","15","","76","E"
"-81.24","68.78","HALL BEACH A","2402350","1977-02","1977","02","-29.2","","-36.8","","-33.0","","-12.4","","-42.9","","0.0","","10.8","","13.2","","25","","30","","63","E"
"-81.24","68.78","HALL BEACH A","2402350","1977-03","1977","03","-19.6","","-28.8","","-24.2","","-4.9","","-39.4","","0.0","","49.0","","48.0","","46","","18","","65","E"
"-81.24","68.78","HALL BEACH A","2402350","1977-04","1977","04","-13.7","","-23.7","","-18.7","","-2.8","S","-36.7","","0.0","","19.0","","15.9","","53","","31","S","74","B"
"-81.24","68.78","HALL BEACH A","2402350","1977-05","1977","05","-3.6","","-10.6","","-7.1","","1.4","","-21.0","","0.2","","9.8","","12.7","","27","","30","","59","E"
"-81.24","68.78","HALL BEACH A","2402350","1977-06","1977","06","3.7","","-0.7","","1.5","","12.1","","-6.3","","3.6","","4.4","","7.8","","0","T","1","","52",""
"-81.24","68.78","HALL BEACH A","2402350","1977-07","1977","07","7.7","","2.1","","4.9","","15.1","","0.0","","12.2","","0.0","","12.2","","0","","31","","44",""
"-81.24","68.78","HALL BEACH A","2402350","1977-08","1977","08","7.4","","1.7","","4.6","","17.0","","0.2","","14.4","","1.2","","15.6","","0","","31","","54",""
"-81.24","68.78","HALL BEACH A","2402350","1977-09","1977","09","2.4","","-1.8","","0.3","","11.0","","-6.0","","17.6","","3.5","","21.7","","2","","34","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1977-10","1977","10","-5.7","","-12.7","","-9.2","","0.6","","-21.8","","0.0","T","30.0","","26.9","","27","","11","","93",""
"-81.24","68.78","HALL BEACH A","2402350","1977-11","1977","11","-11.9","","-21.4","","-16.7","","-2.5","","-34.1","","0.0","","21.0","","19.5","","36","","13","S","78","S"
"-81.24","68.78","HALL BEACH A","2402350","1977-12","1977","12","-24.3","","-31.4","","-27.9","","-11.0","","-38.9","","0.0","","30.5","","23.4","","45","","30","","70",""
"-81.24","68.78","HALL BEACH A","2402350","1978-01","1978","01","-28.1","","-35.8","","-32.0","","-18.0","","-44.1","","0.0","","1.4","","0.6","","22","","2","","76",""
"-81.24","68.78","HALL BEACH A","2402350","1978-02","1978","02","-23.5","","-31.6","","-27.6","","-13.8","","-43.0","","0.0","","4.8","","3.5","","26","","18","","65",""
"-81.24","68.78","HALL BEACH A","2402350","1978-03","1978","03","-29.6","","-38.6","","-34.1","","-19.4","","-43.1","","0.0","","3.2","","4.4","","30","","3","","48",""
"-81.24","68.78","HALL BEACH A","2402350","1978-04","1978","04","-17.8","","-27.8","","-22.8","","-10.1","","-40.6","","0.0","","9.5","","8.8","","37","","30","","89",""
"-81.24","68.78","HALL BEACH A","2402350","1978-05","1978","05","-8.0","","-15.9","","-12.0","","0.1","","-26.3","","0.0","","11.8","","9.3","","28","","31","","83",""
"-81.24","68.78","HALL BEACH A","2402350","1978-06","1978","06","0.1","","-5.1","","-2.5","","5.0","","-16.1","","4.3","","6.6","","9.7","","13","","11","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1978-07","1978","07","4.4","","0.4","","2.4","","9.4","","-1.0","","41.0","","4.1","","45.1","","0","","4","","39",""
"-81.24","68.78","HALL BEACH A","2402350","1978-08","1978","08","6.1","","0.6","","3.4","","15.5","","-1.8","","41.7","","0.7","","42.4","","0","","27","","56",""
"-81.24","68.78","HALL BEACH A","2402350","1978-09","1978","09","1.2","","-3.1","","-1.0","","7.5","S","-11.4","","2.2","","5.0","","7.2","","3","","31","","65",""
"-81.24","68.78","HALL BEACH A","2402350","1978-10","1978","10","-14.3","","-21.5","","-17.9","","-0.7","","-33.6","","0.0","","27.4","","23.2","","14","","11","","91",""
"-81.24","68.78","HALL BEACH A","2402350","1978-11","1978","11","-23.3","","-31.0","","-27.2","","-10.1","","-35.2","","0.0","","8.2","","8.2","","25","","30","S","56","S"
"-81.24","68.78","HALL BEACH A","2402350","1978-12","1978","12","-19.2","","-27.2","","-23.2","","-6.0","","-35.1","","0.0","","4.8","","4.8","","27","","31","","56",""
"-81.24","68.78","HALL BEACH A","2402350","1979-01","1979","01","-22.6","","-32.2","","-27.4","","-1.2","","-46.9","","0.0","T","11.4","","11.4","","35","","16","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1979-02","1979","02","-40.1","","-48.0","","-44.1","","-28.5","","-54.1","","0.0","","0.4","","0.4","","30","","30","","41",""
"-81.24","68.78","HALL BEACH A","2402350","1979-03","1979","03","-22.4","","-32.1","","-27.3","","-9.8","","-41.1","","0.0","","15.5","","15.3","","43","","18","","76",""
"-81.24","68.78","HALL BEACH A","2402350","1979-04","1979","04","-13.3","","-23.8","","-18.6","","-1.1","","-39.6","","0.2","","8.9","","8.9","","41","","30","","72",""
"-81.24","68.78","HALL BEACH A","2402350","1979-05","1979","05","-3.3","","-12.6","","-8.0","","1.8","","-28.5","","4.5","","8.3","","12.8","","33","","12","","69",""
"-81.24","68.78","HALL BEACH A","2402350","1979-06","1979","06","2.3","","-2.2","","0.1","","9.1","","-9.4","","9.6","","9.2","","21.0","","0","T","30","","56",""
"-81.24","68.78","HALL BEACH A","2402350","1979-07","1979","07","7.5","","1.7","","4.6","","15.0","","-0.8","","38.5","","0.0","T","38.5","","0","","33","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1979-08","1979","08","4.9","","0.4","","2.7","","12.4","","-4.4","","60.0","","14.5","","74.1","","0","T","30","","83",""
"-81.24","68.78","HALL BEACH A","2402350","1979-09","1979","09","0.2","","-3.2","","-1.5","","4.1","","-9.1","","12.5","","17.9","","30.4","","8","","31","","59",""
"-81.24","68.78","HALL BEACH A","2402350","1979-10","1979","10","-7.8","","-16.2","","-12.0","","0.1","","-28.9","","0.2","","24.5","","24.7","","22","","34","","72",""
"-81.24","68.78","HALL BEACH A","2402350","1979-11","1979","11","-17.7","","-27.6","","-22.7","","-5.1","S","-34.9","","0.0","T","5.7","","5.7","","31","","30","","65",""
"-81.24","68.78","HALL BEACH A","2402350","1979-12","1979","12","-22.2","","-31.7","","-27.0","","-10.8","","-44.4","","0.0","","13.3","","13.3","","38","","35","","63",""
"-81.24","68.78","HALL BEACH A","2402350","1980-01","1980","01","-25.8","","-34.1","","-30.0","","-1.2","","-44.3","","0.0","","14.9","","14.9","","47","","34","","85",""
"-81.24","68.78","HALL BEACH A","2402350","1980-02","1980","02","-25.1","","-33.6","","-29.4","","-15.5","","-42.9","","0.0","","2.0","","2.0","","45","","29","","52",""
"-81.24","68.78","HALL BEACH A","2402350","1980-03","1980","03","-20.8","","-30.1","","-25.5","","-0.5","","-43.9","","0.0","","21.5","","20.7","","63","","19","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1980-04","1980","04","-17.2","","-28.5","","-22.9","","-6.8","","-39.3","","0.0","T","32.7","","32.9","","58","","15","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1980-05","1980","05","-2.0","","-7.9","","-5.0","","1.6","","-17.3","S","0.2","","17.2","","17.3","","32","","33","","59",""
"-81.24","68.78","HALL BEACH A","2402350","1980-06","1980","06","1.6","","-5.2","","-1.8","","8.6","","-15.4","","12.3","","1.3","","13.6","","0","T","33","","57",""
"-81.24","68.78","HALL BEACH A","2402350","1980-07","1980","07","6.3","","1.8","","4.1","","10.5","","-0.5","","58.9","","0.0","T","58.9","","0","","29","","65",""
"-81.24","68.78","HALL BEACH A","2402350","1980-08","1980","08","7.9","","2.4","","5.2","","17.8","","0.0","","84.3","","0.0","","84.3","","0","","33","","63",""
"-81.24","68.78","HALL BEACH A","2402350","1980-09","1980","09","0.8","","-3.3","","-1.3","","10.6","","-10.5","S","27.7","","24.4","","52.1","","6","","35","","63",""
"-81.24","68.78","HALL BEACH A","2402350","1980-10","1980","10","-6.2","","-12.1","","-9.2","","0.2","","-25.5","","0.0","T","3.2","","3.2","","8","","2","","44",""
"-81.24","68.78","HALL BEACH A","2402350","1980-11","1980","11","-14.2","","-23.7","","-19.0","","-3.0","","-36.1","","0.0","","8.7","","8.7","","16","","6","","59",""
"-81.24","68.78","HALL BEACH A","2402350","1980-12","1980","12","-21.9","","-32.3","","-27.1","","-4.7","","-46.5","","0.0","","13.2","","13.2","","28","","9","S","48","S"
"-81.24","68.78","HALL BEACH A","2402350","1981-01","1981","01","-21.4","","-32.3","","-26.9","","-12.2","","-40.9","","0.0","","15.7","","15.7","","40","","33","","78",""
"-81.24","68.78","HALL BEACH A","2402350","1981-02","1981","02","-25.0","","-37.1","","-31.1","","-11.4","","-50.9","","0.0","","4.6","","4.6","","45","","31","","61",""
"-81.24","68.78","HALL BEACH A","2402350","1981-03","1981","03","-18.7","","-28.6","","-23.7","","-9.1","","-37.9","","0.0","T","5.8","","5.8","","31","","30","","52",""
"-81.24","68.78","HALL BEACH A","2402350","1981-04","1981","04","-16.9","","-29.7","","-23.3","","-0.3","","-44.1","","0.0","","15.0","","15.0","","40","","30","S","67","S"
"-81.24","68.78","HALL BEACH A","2402350","1981-05","1981","05","-5.5","","-15.9","","-10.7","","0.0","","-26.9","","2.0","","19.7","","19.6","","21","","17","","70",""
"-81.24","68.78","HALL BEACH A","2402350","1981-06","1981","06","2.6","","-2.5","","0.1","","7.6","","-8.6","","28.0","","1.1","","28.8","","1","","8","","39",""
"-81.24","68.78","HALL BEACH A","2402350","1981-07","1981","07","10.2","","2.5","","6.4","","15.1","","0.0","","29.4","","0.0","","29.4","","0","","28","","54",""
"-81.24","68.78","HALL BEACH A","2402350","1981-08","1981","08","7.8","","1.0","","4.4","","12.4","","-5.1","","66.4","","2.5","","68.5","","0","","34","","69",""
"-81.24","68.78","HALL BEACH A","2402350","1981-09","1981","09","2.1","","-1.3","","0.4","","7.0","","-6.8","","53.0","","21.2","","77.8","","1","","8","S","65","S"
"-81.24","68.78","HALL BEACH A","2402350","1981-10","1981","10","-3.0","","-8.5","","-5.8","","2.2","","-21.7","","2.2","","26.0","","26.8","","13","","36","","81",""
"-81.24","68.78","HALL BEACH A","2402350","1981-11","1981","11","-11.8","","-19.7","","-15.8","","-0.8","","-28.6","","0.0","T","29.3","","25.8","","32","","30","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1981-12","1981","12","-18.5","","-27.7","","-23.1","","-4.4","","-41.9","","0.0","","21.3","","20.0","","50","","6","","67",""
"-81.24","68.78","HALL BEACH A","2402350","1982-01","1982","01","-26.4","","-34.8","","-30.6","","-14.5","","-46.5","","0.0","","3.4","","3.1","","37","","12","","76",""
"-81.24","68.78","HALL BEACH A","2402350","1982-02","1982","02","-31.8","","-39.3","","-35.6","","-21.9","","-44.8","","0.0","","2.2","","2.0","","37","","30","","65",""
"-81.24","68.78","HALL BEACH A","2402350","1982-03","1982","03","-28.5","","-37.0","","-32.8","","-15.6","","-43.2","","","M","","M","","M","","M","29","","69",""
"-81.24","68.78","HALL BEACH A","2402350","1982-04","1982","04","-16.5","","-27.1","","-21.8","","-5.1","S","-38.7","","0.0","","7.9","","10.7","","43","","29","","63",""
"-81.24","68.78","HALL BEACH A","2402350","1982-05","1982","05","-6.8","","-16.8","","-11.8","","0.4","","-24.0","","0.0","T","12.9","","12.1","","45","","13","","56",""
"-81.24","68.78","HALL BEACH A","2402350","1982-06","1982","06","2.6","","-1.5","","0.6","","9.5","","-5.3","","8.9","","2.8","","11.7","","0","T","2","S","44","S"
"-81.24","68.78","HALL BEACH A","2402350","1982-07","1982","07","9.7","","3.3","","6.5","","18.5","","-0.2","","17.8","","1.4","","19.2","","0","","9","","57",""
"-81.24","68.78","HALL BEACH A","2402350","1982-08","1982","08","7.5","","1.7","","4.6","","17.6","","-0.4","","31.9","","0.0","","31.9","","0","","31","","44",""
"-81.24","68.78","HALL BEACH A","2402350","1982-09","1982","09","0.5","","-3.9","","-1.7","","10.7","","-11.6","","9.8","","9.0","","18.5","","1","","32","","65",""
